# time already scaled back by lambda=20.
rep	mean_root_age	sample_seed	num_roots	root_ages
78	740.0	2997527575	9	1060.0,760.0,400.0
133	740.0	2658158235	12	980.0,1140.0,300.0,540.0
144	740.0	3329634035	6	340.0,1120.0,760.0
396	740.0	737773345	10	980.0,860.0,380.0
460	740.0	2005208749	13	620.0,300.0,1020.0,1020.0
537	740.0	1960955628	8	280.0,1200.0,1420.0,580.0,220.0
576	740.0	3033187876	11	840.0,200.0,820.0,1100.0
638	740.0	1119926174	10	80.0,1020.0,1120.0
659	740.0	3896982202	9	380.0,1180.0,840.0,1100.0,320.0,620.0
729	740.0	569384928	9	920.0,560.0
807	740.0	395658634	13	940.0,440.0,640.0,940.0
842	740.0	1154415746	11	820.0,980.0,660.0,600.0,640.0
913	740.0	1234670100	12	1060.0,420.0
56	743.3333333333334	597135452	11	1140.0,1080.0,740.0,540.0,700.0,260.0
283	744.0	3065875649	8	580.0,1100.0,720.0,1020.0,300.0
700	744.0	1228711305	14	240.0,1080.0,600.0,1020.0,780.0
59	746.6666666666666	1370901915	10	280.0,620.0,1340.0
109	746.6666666666666	2563878099	10	620.0,840.0,780.0
414	746.6666666666666	3596802751	9	1120.0,320.0,800.0
615	746.6666666666666	202112137	11	160.0,980.0,1100.0
732	746.6666666666666	52040069	14	700.0,960.0,580.0
972	746.6666666666666	1458847077	11	340.0,960.0,940.0
570	748.0	990134945	7	420.0,1280.0,1220.0,40.0,780.0
208	750.0	3511399985	8	860.0,640.0
450	750.0	3414588663	11	760.0,740.0
667	750.0	975733941	6	200.0,480.0,1280.0,280.0,1100.0,1160.0
909	750.0	3533167518	11	480.0,560.0,1000.0,960.0
943	752.0	2290689013	9	240.0,640.0,900.0,1080.0,900.0
187	753.3333333333334	2093420293	8	1100.0,1020.0,140.0
301	753.3333333333334	774574016	9	1080.0,120.0,1060.0
550	753.3333333333334	3721555281	9	380.0,940.0,940.0
823	753.3333333333334	1887769496	11	860.0,940.0,460.0
903	753.3333333333334	4170418756	11	1020.0,740.0,500.0
963	753.3333333333334	3181909463	6	1380.0,620.0,260.0
945	755.0	1023328720	10	1040.0,100.0,1040.0,840.0
824	756.0	408127586	8	1360.0,660.0,200.0,640.0,920.0
922	756.0	429171596	9	1300.0,120.0,540.0,900.0,920.0
35	760.0	3934358551	9	540.0,940.0,800.0
39	760.0	2861062914	9	1020.0,100.0,740.0,1180.0
224	760.0	3219765866	6	760.0
230	760.0	2731904476	12	760.0
501	760.0	966547366	11	840.0,980.0,460.0
734	760.0	1550908162	11	760.0
896	760.0	3710784470	7	1180.0,340.0
917	760.0	4079592758	12	320.0,920.0,1040.0
934	760.0	949824845	10	760.0
936	760.0	479497146	12	760.0
281	765.0	1863667372	8	940.0,1060.0,40.0,1020.0
572	765.0	13025810	10	600.0,580.0,1020.0,860.0
15	766.6666666666666	2566060037	8	1120.0,1100.0,80.0
635	766.6666666666666	884843256	9	900.0,300.0,1100.0
795	766.6666666666666	3497159815	7	660.0,660.0,980.0
813	766.6666666666666	46353595	8	420.0,1040.0,840.0
76	770.0	1124404892	7	1380.0,360.0,560.0,780.0
372	770.0	1642138991	11	380.0,1160.0
373	770.0	1940305250	11	960.0,580.0
532	770.0	4165960628	9	940.0,440.0,880.0,820.0
544	770.0	1613844212	14	660.0,880.0
688	770.0	2091898639	12	880.0,660.0
571	773.3333333333334	2549547001	9	1040.0,880.0,400.0
694	773.3333333333334	88830461	8	400.0,1120.0,800.0
952	775.0	4148955598	9	820.0,620.0,260.0,1400.0
324	776.0	2193707149	9	1300.0,220.0,420.0,840.0,1100.0
600	777.1428571428571	1922783766	10	400.0,1160.0,1340.0,480.0,40.0,680.0,1340.0
380	780.0	1181061954	9	1160.0,580.0,600.0
441	780.0	1970589605	8	1360.0,760.0,220.0
534	780.0	2307859315	12	280.0,1240.0,820.0
603	780.0	3920795649	10	640.0,560.0,860.0,1060.0
715	780.0	1442702983	10	780.0
767	780.0	3444136885	13	900.0,1120.0,320.0
410	785.0	3217627249	9	860.0,100.0,1120.0,1060.0
507	785.0	3233267266	7	100.0,1160.0,700.0,1180.0
710	785.0	3189693787	9	180.0,1040.0,1040.0,880.0
841	785.0	3965569202	11	1080.0,800.0,1020.0,240.0
629	786.6666666666666	1037509349	11	140.0,1260.0,960.0
819	786.6666666666666	1037291864	11	840.0,720.0,800.0
240	788.0	2325763123	10	1220.0,260.0,880.0,740.0,840.0
488	790.0	1575774239	10	1040.0,960.0,200.0,960.0
771	790.0	3829052378	7	660.0,1140.0,940.0,420.0
106	793.3333333333334	1914863446	8	1000.0,760.0,620.0
401	793.3333333333334	1634942724	8	1060.0,1000.0,320.0
503	793.3333333333334	4122922960	9	1240.0,520.0,620.0
605	795.0	2382609685	10	1320.0,140.0,480.0,1240.0
110	800.0	4231376967	9	1300.0,320.0,780.0
262	800.0	1503187810	11	940.0,120.0,1220.0,1160.0,560.0
412	800.0	49422260	11	800.0
832	800.0	1295084709	10	1040.0,560.0
864	800.0	4110839781	12	960.0,640.0
985	800.0	3228491210	8	860.0,280.0,1260.0
736	805.0	3409901171	10	320.0,200.0,1200.0,1500.0
979	805.0	3900186573	10	1200.0,960.0,460.0,600.0
103	806.6666666666666	1399344681	8	1320.0,40.0,1060.0
344	806.6666666666666	1174677891	9	740.0,940.0,740.0
877	806.6666666666666	2740280441	9	300.0,1020.0,1100.0
341	810.0	3454626158	16	820.0,800.0
510	810.0	502755330	9	280.0,340.0,1340.0,1280.0
759	810.0	417200398	11	1140.0,480.0
808	810.0	1684785607	7	860.0,760.0
888	810.0	384537075	6	900.0,720.0
72	812.0	3014379583	10	40.0,880.0,1160.0,1540.0,440.0
45	813.3333333333334	2907606958	8	860.0,1360.0,220.0
520	813.3333333333334	893107047	8	20.0,1180.0,1240.0
622	813.3333333333334	2444160877	11	640.0,660.0,1140.0
515	820.0	2437809934	11	480.0,1280.0,1340.0,180.0
974	820.0	2395671284	8	540.0,1120.0,800.0
998	820.0	3346587309	12	1140.0,640.0,980.0,1080.0,260.0
12	825.0	3358372074	9	1120.0,100.0,1180.0,900.0
716	825.0	1131008459	10	940.0,1020.0,620.0,720.0
833	825.0	87067184	10	480.0,1160.0,700.0,960.0
47	826.6666666666666	2490613268	7	720.0,820.0,940.0
293	826.6666666666666	3613848210	7	1220.0,1000.0,260.0
386	826.6666666666666	674648691	7	40.0,1100.0,1340.0
555	826.6666666666666	3722556268	9	820.0,760.0,900.0
981	826.6666666666666	3623625777	9	1140.0,860.0,480.0
370	828.0	3207791643	7	1300.0,120.0,120.0,1240.0,1360.0
910	830.0	2952730298	9	680.0,980.0
968	832.0	342671069	10	920.0,900.0,360.0,1080.0,900.0
314	833.3333333333334	2062949622	8	940.0,580.0,980.0
500	833.3333333333334	4131837447	11	1040.0,640.0,920.0,1180.0,220.0,1000.0
295	835.0	3711470201	8	980.0,1260.0,560.0,540.0
437	835.0	273624700	8	120.0,1060.0,1300.0,860.0
782	835.0	125910616	8	1300.0,1100.0,300.0,640.0
923	835.0	2561201918	8	1000.0,500.0,1040.0,800.0
669	837.1428571428571	2649427794	9	1320.0,1180.0,100.0,1420.0,520.0,60.0,1260.0
75	840.0	1610932430	8	100.0,1020.0,1180.0,1060.0
145	840.0	813400370	8	1020.0,660.0
360	840.0	4215309829	10	740.0,940.0
466	840.0	1886168897	9	1220.0,940.0,360.0
504	840.0	3896635783	10	1180.0,100.0,320.0,1140.0,1460.0
707	840.0	856406071	11	840.0
792	840.0	1618260202	11	840.0
919	840.0	3160563063	14	960.0,940.0,620.0
939	840.0	1647081546	10	780.0,900.0
80	844.0	920740662	10	480.0,860.0,1060.0,1140.0,680.0
32	845.0	1633765778	11	1000.0,860.0,380.0,1140.0
93	846.6666666666666	483819056	14	880.0,920.0,740.0
487	846.6666666666666	3554253652	10	1040.0,900.0,600.0
21	850.0	1486628255	10	700.0,1000.0
54	850.0	817202322	10	840.0,860.0
398	850.0	1757035510	9	820.0,880.0
733	850.0	2902478857	12	1040.0,660.0
867	850.0	3137829774	7	860.0,840.0
940	850.0	3005742434	8	620.0,1080.0
992	850.0	952326319	7	220.0,880.0,1020.0,1280.0
97	852.0	3363161987	13	860.0,600.0,1040.0,760.0,1000.0
876	852.0	2758298356	6	520.0,1140.0,640.0,500.0,1460.0
986	852.0	1436810179	6	1060.0,860.0,860.0,320.0,1160.0
447	853.3333333333334	1101454715	9	1100.0,1160.0,300.0
545	853.3333333333334	2874110127	10	940.0,940.0,680.0
987	853.3333333333334	1095181598	7	120.0,1220.0,1220.0
424	855.0	3109091137	10	1300.0,1260.0,720.0,140.0
108	860.0	3740195520	8	880.0,840.0
117	860.0	1755702325	9	1140.0,680.0,1040.0,620.0,820.0
135	860.0	3442610362	10	860.0
211	860.0	1904635476	10	860.0
218	860.0	2098278593	9	860.0
524	860.0	713453857	10	260.0,1540.0,440.0,1200.0
804	865.0	1467771512	9	600.0,760.0,1180.0,920.0
44	866.6666666666666	1236788289	7	320.0,1060.0,1220.0
52	866.6666666666666	396697160	9	440.0,1180.0,980.0
549	870.0	885406431	10	280.0,440.0,940.0,1400.0,1360.0,800.0
957	872.0	3416228619	7	1680.0,740.0,620.0,500.0,820.0
111	873.3333333333334	2147240506	10	900.0,1100.0,620.0
198	873.3333333333334	2581572728	9	720.0,1020.0,880.0
6	875.0	3769624421	8	1180.0,900.0,300.0,1120.0
750	875.0	3883470165	8	1120.0,160.0,1080.0,1140.0
189	876.0	641410066	10	1040.0,620.0,240.0,1040.0,1440.0
258	880.0	557751872	6	260.0,680.0,1220.0,1220.0,1020.0
271	880.0	2101700623	11	880.0
763	880.0	4162228024	7	300.0,1180.0,1160.0
821	880.0	203749474	7	1200.0,380.0,1060.0
610	884.0	2410762322	7	820.0,540.0,1140.0,1320.0,600.0
338	885.0	2736653999	10	1140.0,1020.0,1340.0,40.0
428	885.0	3807018465	8	960.0,1060.0,340.0,1180.0
897	885.0	3386079541	10	240.0,1460.0,520.0,1320.0
595	886.6666666666666	2176428710	10	840.0,580.0,1240.0
7	890.0	1354513804	12	1120.0,940.0,440.0,1060.0
325	890.0	4124631978	8	40.0,1060.0,1000.0,1460.0
471	890.0	294025575	10	940.0,840.0
816	890.0	3466224342	10	1100.0,680.0
713	893.3333333333334	3493337456	8	940.0,440.0,1300.0
892	895.0	3372725409	8	640.0,820.0,1100.0,1020.0
419	896.0	1165682112	7	680.0,940.0,1060.0,1060.0,740.0
452	896.0	650205226	10	700.0,1020.0,560.0,820.0,1380.0
79	900.0	3438616884	10	800.0,1000.0
105	900.0	757783737	9	900.0
174	900.0	3148071056	9	1140.0,660.0
391	900.0	385035847	12	900.0
392	900.0	2666849718	12	780.0,1300.0,1400.0,120.0
4	904.0	502759261	11	40.0,1060.0,140.0,1620.0,1660.0
115	905.0	591106283	7	60.0,1260.0,1160.0,1140.0
569	905.0	3517344829	10	1060.0,920.0,700.0,940.0
446	906.6666666666666	593479021	10	1160.0,700.0,860.0
475	906.6666666666666	2525171636	6	1440.0,280.0,1140.0,860.0,640.0,1080.0
628	906.6666666666666	2485171210	11	1140.0,620.0,960.0
742	906.6666666666666	3399751181	8	920.0,980.0,820.0
947	906.6666666666666	4129723849	9	1060.0,860.0,800.0
400	908.0	1872590332	9	1040.0,720.0,1120.0,500.0,1160.0
41	910.0	727817187	8	1000.0,880.0,1100.0,540.0,440.0,1500.0
64	910.0	3672053368	8	1020.0,660.0,1140.0,820.0
23	912.0	4127653333	7	1280.0,220.0,100.0,2080.0,880.0
650	913.3333333333334	933245646	12	920.0,1080.0,740.0
809	915.0	1170793946	6	340.0,1300.0,920.0,1100.0
89	920.0	3849912542	7	800.0,1040.0
209	920.0	2218952257	8	960.0,880.0
279	920.0	2548316465	12	920.0
308	920.0	1957342643	12	920.0
316	920.0	2708328980	8	960.0,880.0
730	920.0	792734330	9	1200.0,640.0
745	920.0	3259707896	7	940.0,900.0
779	920.0	1339247412	8	920.0
900	920.0	1593489756	10	1480.0,820.0,1000.0,380.0
914	924.0	2453643604	9	1140.0,1140.0,1180.0,100.0,1060.0
48	925.0	122755121	10	1160.0,1240.0,240.0,1060.0
306	925.0	1154854483	9	560.0,840.0,1240.0,1060.0
656	925.0	4034310621	10	860.0,700.0,1320.0,820.0
175	926.6666666666666	3762522442	12	1000.0,820.0,960.0
564	926.6666666666666	2124817559	11	480.0,1140.0,1160.0
2	930.0	1158178188	6	1280.0,820.0,340.0,1280.0
248	930.0	393595449	11	580.0,1160.0,960.0,1020.0
347	930.0	4172464376	10	900.0,780.0,780.0,1260.0
467	930.0	2628237647	8	1140.0,680.0,1120.0,780.0
601	930.0	766473101	9	940.0,920.0
970	930.0	3310469577	13	960.0,900.0
718	933.3333333333334	645386973	7	700.0,980.0,1120.0
375	936.0	3640285084	7	1180.0,380.0,1280.0,1540.0,300.0
20	940.0	1857481500	8	1100.0,1460.0,1100.0,100.0
74	940.0	1780771753	5	980.0,740.0,1100.0
321	940.0	2091282884	8	800.0,1000.0,1020.0
489	940.0	2878542479	6	1020.0,1180.0,620.0
566	940.0	1301737904	9	900.0,980.0
640	940.0	1894441988	10	1340.0,520.0,960.0
901	940.0	3503888624	9	1080.0,1000.0,740.0
212	945.0	651284869	11	1460.0,440.0,1480.0,400.0
345	945.0	3829305829	6	480.0,1180.0,940.0,1180.0
845	945.0	4273816288	8	1100.0,1140.0,660.0,880.0
378	946.6666666666666	1606918012	8	580.0,1320.0,1080.0,1320.0,20.0,1360.0
933	946.6666666666666	4041220671	8	1220.0,1140.0,480.0
166	948.0	2444205274	10	560.0,1120.0,940.0,1200.0,920.0
355	950.0	309080749	7	1100.0,800.0
583	952.0	1513630021	9	580.0,1020.0,1480.0,640.0,1040.0
457	955.0	2630226822	8	740.0,380.0,1460.0,1240.0
728	956.0	912988447	9	1320.0,880.0,440.0,940.0,1200.0
284	960.0	585770473	8	1020.0,1140.0,720.0
646	960.0	3747715872	12	960.0
408	965.0	394349204	8	1180.0,120.0,1540.0,1020.0
928	965.0	1670100843	8	1020.0,1160.0,560.0,1120.0
632	966.6666666666666	310553023	13	840.0,960.0,1100.0
66	970.0	1671309889	8	1080.0,860.0
299	970.0	4116765569	12	980.0,960.0
786	970.0	4129175194	12	1080.0,1200.0,60.0,1540.0
302	973.3333333333334	3943991614	11	1340.0,420.0,1160.0
720	976.6666666666666	4268651658	11	1100.0,540.0,920.0,1120.0,940.0,1240.0
416	980.0	3789252366	12	900.0,1060.0
463	980.0	1459518628	8	1100.0,1060.0,1140.0,620.0
485	980.0	2281782429	9	1320.0,1400.0,1000.0,200.0
506	980.0	178191306	11	980.0
644	980.0	1040905324	10	340.0,560.0,1560.0,1040.0,1400.0
598	985.0	2700144440	8	220.0,1760.0,780.0,1180.0
563	986.6666666666666	1581376633	6	1220.0,480.0,1260.0
573	990.0	2766583250	12	380.0,1060.0,1480.0,1040.0
155	995.0	2476249962	5	20.0,1060.0,1220.0,1680.0
165	1000.0	795830391	7	980.0,1020.0
388	1000.0	500314882	11	1140.0,860.0
699	1000.0	4247425244	9	1200.0,740.0,1060.0
918	1000.0	2550189595	6	1020.0,1020.0,960.0
679	1005.0	1962348736	8	580.0,1180.0,1100.0,1160.0
444	1006.6666666666666	600527235	9	1060.0,1040.0,920.0
474	1006.6666666666666	2600961676	7	420.0,1600.0,1000.0
956	1006.6666666666666	2673516976	11	860.0,1380.0,780.0
282	1010.0	3586142404	12	1160.0,1360.0,1040.0,480.0
744	1013.3333333333334	2692238854	9	1120.0,760.0,1160.0
67	1020.0	1602295827	11	1020.0
87	1020.0	6186081	6	940.0,640.0,1400.0,820.0,1300.0
116	1020.0	1255086854	9	1280.0,1180.0,600.0
278	1020.0	1095357447	7	1120.0,980.0,960.0
799	1020.0	207570973	9	1000.0,1000.0,1060.0
276	1026.6666666666667	1727973833	7	900.0,1200.0,980.0
85	1030.0	1902985023	10	1080.0,980.0
801	1030.0	2040141493	6	800.0,1260.0
160	1035.0	3277289948	10	1080.0,1600.0,940.0,520.0
125	1040.0	1141600509	8	340.0,1580.0,760.0,1480.0
851	1040.0	2005331432	12	1280.0,1000.0,1260.0,620.0
257	1045.0	4199695367	9	240.0,1380.0,1340.0,1220.0
538	1046.6666666666667	217089911	9	980.0,1140.0,1020.0
223	1055.0	246800750	9	1420.0,600.0,1080.0,1120.0
50	1060.0	2510466917	8	640.0,1260.0,1280.0
420	1066.6666666666667	627442889	7	860.0,860.0,1480.0
760	1070.0	3520910032	10	1560.0,580.0
765	1070.0	2150199824	7	1020.0,1120.0
977	1070.0	1165643264	7	980.0,1160.0
608	1073.3333333333333	530532319	10	960.0,1300.0,960.0
955	1075.0	1787635831	8	1560.0,840.0,1000.0,900.0
637	1076.0	4078212454	12	1280.0,1320.0,760.0,1140.0,880.0
657	1080.0	812381763	7	1140.0,820.0,1280.0
761	1080.0	1614571593	14	940.0,1280.0,1020.0
241	1090.0	1520277373	8	1380.0,660.0,1320.0,1000.0
272	1090.0	3045478260	7	940.0,1020.0,1080.0,1320.0
479	1090.0	3823620726	12	1220.0,960.0
554	1090.0	153696441	7	640.0,1200.0,1220.0,1300.0
310	1100.0	1769713057	10	1160.0,1160.0,980.0
480	1100.0	2779734367	11	920.0,1080.0,1300.0
176	1106.6666666666667	4244153773	9	1100.0,1100.0,1120.0
1	1120.0	3514513800	9	1060.0,1180.0,1120.0
519	1120.0	1288533500	8	1200.0,1060.0,1100.0
749	1120.0	1510822474	9	1140.0,1000.0,1320.0,1020.0
472	1126.6666666666667	2347546591	8	1100.0,1240.0,1040.0
484	1126.6666666666667	3672562773	11	1220.0,800.0,1360.0
167	1130.0	896590594	5	1160.0,1140.0,940.0,1280.0
10	1140.0	368001124	10	1360.0,960.0,1100.0
159	1140.0	4004852539	8	1140.0
222	1140.0	3080725700	9	1120.0,1160.0
853	1140.0	1166480850	10	1100.0,1180.0
904	1140.0	3201220422	11	1580.0,1320.0,680.0,1200.0,920.0
468	1143.3333333333333	288644320	9	400.0,800.0,1500.0,1540.0,1180.0,1440.0
593	1146.6666666666667	2557811465	10	1100.0,1360.0,980.0
862	1146.6666666666667	2118163021	12	1260.0,960.0,1220.0
725	1150.0	847323876	9	1080.0,1220.0
783	1150.0	1411694742	6	1160.0,1140.0
156	1152.0	2702181143	7	1160.0,720.0,880.0,1700.0,1300.0
409	1152.0	2362168340	8	1240.0,1600.0,1260.0,1160.0,500.0
417	1160.0	4082388223	7	1180.0,1140.0
445	1165.0	3825483063	6	1340.0,420.0,1440.0,1460.0
518	1166.6666666666667	3581447288	10	920.0,1440.0,1140.0
265	1170.0	1995500816	9	1280.0,1060.0
340	1180.0	4132318950	11	480.0,1560.0,1040.0,1640.0
292	1190.0	1080321480	6	920.0,1000.0,1340.0,1500.0
411	1200.0	4236213441	11	1200.0,1200.0
604	1215.0	949825850	10	1700.0,20.0,1880.0,1260.0
924	1233.3333333333333	1798710532	10	1340.0,1200.0,1160.0
134	1244.0	3713769341	10	1480.0,80.0,1280.0,1320.0,2060.0
709	1266.6666666666667	2153964309	9	1160.0,1460.0,1180.0
236	1270.0	1936118936	11	1060.0,1480.0
3	1280.0	3730928602	8	1280.0
289	1313.3333333333333	99783900	9	1140.0,1400.0,1400.0
863	1320.0	2330185052	7	1320.0
139	1340.0	1757827181	7	1380.0,1300.0
697	1340.0	1019293807	7	1020.0,1660.0
542	1350.0	1591002318	7	1220.0,1480.0
204	1366.6666666666667	4266591734	10	1340.0,1520.0,1240.0
586	1380.0	245929203	7	1740.0,780.0,1620.0
925	1435.0	3191430935	7	1180.0,1460.0,1780.0,1320.0
118	1460.0	1977900881	10	1460.0
885	1540.0	147935190	9	1520.0,1560.0
55	1640.0	3154116890	5	880.0,2520.0,2720.0,440.0
221	1750.0	4255021154	6	560.0,1440.0,2540.0,2460.0
521	3760.0	2455905322	1	-
721	8140.0	3297332791	1	-
330	8420.0	3222932945	2	9720.0,7120.0
950	10800.0	1928104907	1	-
665	10960.0	457124314	1	-
415	11040.0	2243478633	1	-
513	11340.0	1132982708	1	-
304	11660.0	1119009426	1	-
136	11800.0	3367927276	1	-
60	12100.0	817594033	1	-
311	13280.0	3401737509	1	-
172	13520.0	2398845104	1	-
112	13700.0	1630104024	1	-
502	14160.0	3709688611	1	-
141	14520.0	506574785	1	-
315	14960.0	3996704255	1	-
366	15120.0	2693241964	1	-
101	15200.0	209456748	1	-
660	15360.0	63697076	1	-
680	15860.0	2625420870	1	-
743	16600.0	2004710925	1	-
368	16980.0	220883141	1	-
425	17260.0	2957492399	2	21480.0,13040.0
932	17300.0	1298989241	1	-
543	17380.0	1005369660	1	-
374	17980.0	4252800437	1	-
328	18040.0	948837706	1	-
948	18220.0	3799397486	1	-
612	18260.0	3274110330	1	-
964	18300.0	1288293484	1	-
333	18880.0	308103703	1	-
812	18980.0	2334815500	1	-
249	19080.0	3132356109	1	-
123	19140.0	120349852	1	-
37	19300.0	2768917700	1	-
803	19520.0	2810808	1	-
959	19600.0	153748779	1	-
875	20000.0	3967244507	1	-
185	20100.0	2038401952	1	-
673	20160.0	2178264310	1	-
822	20180.0	1060447245	1	-
294	20240.0	658291340	1	-
872	20240.0	2341124932	1	-
639	20440.0	2971028334	1	-
551	20920.0	471678127	1	-
880	21240.0	3109227074	1	-
712	21420.0	2981349212	1	-
895	21480.0	1065531424	1	-
681	21520.0	1209667127	1	-
418	21720.0	1105738420	1	-
194	21760.0	1746844316	1	-
390	21760.0	4284452142	1	-
423	22260.0	1782109210	1	-
954	22280.0	1349627253	1	-
527	22400.0	2361326992	1	-
442	22600.0	2829772872	1	-
361	22920.0	2131808105	1	-
951	23060.0	2437536083	1	-
797	23180.0	343586636	1	-
690	23220.0	696358354	1	-
704	23420.0	866730399	1	-
107	23620.0	2757322042	1	-
907	23880.0	2582362730	1	-
303	24140.0	1475334540	1	-
131	24280.0	2983380500	1	-
267	24560.0	4172319599	1	-
146	24800.0	731027087	1	-
798	25140.0	1246364885	1	-
113	25180.0	3138446339	1	-
591	25860.0	3252948754	1	-
780	25960.0	235816289	1	-
546	26120.0	3513115817	1	-
88	26140.0	3960156340	1	-
976	26200.0	2224453902	1	-
169	26860.0	3454218369	1	-
179	26960.0	3272986685	1	-
698	27000.0	3955283574	1	-
250	27600.0	3642250478	1	-
539	27980.0	2874996911	1	-
188	28020.0	2019247676	1	-
858	28040.0	1731347320	1	-
879	28100.0	26421663	1	-
98	28140.0	1250764628	1	-
231	28300.0	3080355903	1	-
705	28500.0	2207590365	1	-
961	28520.0	955934278	1	-
42	28700.0	679549168	1	-
647	28840.0	3784323778	1	-
251	29040.0	1259113582	1	-
142	29640.0	939043870	1	-
22	29720.0	3534643251	1	-
43	29820.0	3954832450	1	-
931	30040.0	2015107950	1	-
837	30140.0	297903257	1	-
790	30480.0	1335425106	1	-
205	30680.0	4082610661	1	-
580	30780.0	2443713480	1	-
627	31480.0	3983068018	1	-
805	31580.0	3978902754	1	-
921	32040.0	4256409882	1	-
614	32460.0	3947967244	1	-
214	32520.0	3686384593	1	-
898	33000.0	826715194	1	-
433	33140.0	3510425945	1	-
317	33260.0	4155277844	1	-
768	34140.0	2637178287	1	-
430	34680.0	558875740	1	-
395	34700.0	3830919256	1	-
606	34960.0	613501420	1	-
170	35640.0	816460568	1	-
393	35760.0	1089610199	1	-
930	36200.0	3703122680	1	-
405	36240.0	350099983	1	-
784	36300.0	558373626	1	-
726	37480.0	1349991112	1	-
689	37680.0	655360436	1	-
993	37820.0	76802145	1	-
997	38340.0	2034117839	1	-
217	38540.0	1623918802	1	-
152	38960.0	4151982731	1	-
476	38960.0	2103438352	1	-
696	39360.0	3289354956	1	-
533	39560.0	1901983253	1	-
560	39920.0	3082969011	1	-
641	40860.0	3176711529	1	-
878	40940.0	874748172	1	-
861	41960.0	2305867468	1	-
585	42100.0	2309893824	1	-
711	42140.0	101446613	1	-
868	42160.0	4219154130	1	-
280	42540.0	1181255339	1	-
902	43540.0	3238344451	1	-
828	43840.0	3709391808	1	-
83	43960.0	2822171671	1	-
197	44140.0	1991848814	1	-
183	44180.0	1426982176	1	-
154	44780.0	3544752515	1	-
747	44920.0	3938829460	1	-
886	45080.0	1496631950	1	-
946	45920.0	2646486838	1	-
596	46120.0	1773728946	1	-
11	46380.0	3841089934	1	-
31	46580.0	944477082	1	-
429	46660.0	2389416913	1	-
655	46840.0	2063044480	1	-
150	47380.0	806212032	1	-
556	47980.0	355234454	1	-
754	48060.0	3662122891	1	-
592	48480.0	3733636413	1	-
965	48520.0	1307433825	1	-
247	49880.0	3926815298	1	-
158	50520.0	2799107095	1	-
540	50580.0	2681476189	1	-
95	51160.0	3837298989	1	-
469	51840.0	1498093029	1	-
482	53000.0	1701660534	1	-
46	53740.0	326731778	1	-
523	54020.0	734126411	1	-
242	54540.0	1598661542	1	-
332	54660.0	752086979	1	-
611	55440.0	4079667683	1	-
352	55820.0	2474834280	1	-
589	57460.0	1742031256	1	-
764	59200.0	2448521774	1	-
905	64180.0	1470986857	1	-
228	64360.0	3051712026	1	-
814	64820.0	1289083639	1	-
794	65180.0	3060361855	1	-
624	67780.0	4158482966	1	-
219	68160.0	1185279892	1	-
866	70560.0	3646918433	1	-
100	71660.0	347958485	1	-
147	72260.0	3598958736	1	-
163	73080.0	295199772	1	-
286	75340.0	2376536712	1	-
852	80720.0	1599198153	1	-
439	80980.0	771775820	1	-
584	82880.0	3790479061	1	-
268	82980.0	3638675121	1	-
30	86140.0	687167180	1	-
873	88060.0	4126733209	1	-
