# time already scaled back by lambda=20.
rep	mean_root_age	sample_seed	num_roots	root_ages
683	28160.0	3107583521	1	-
635	28200.0	884843256	1	-
436	28280.0	4177186822	1	-
990	28280.0	919795810	1	-
965	28320.0	1307433825	1	-
28	28360.0	3663166655	1	-
589	28360.0	1742031256	1	-
832	28440.0	1295084709	1	-
177	28460.0	1489929039	1	-
70	28500.0	997092260	1	-
386	28520.0	674648691	1	-
475	28540.0	2525171636	1	-
94	28620.0	1174745085	1	-
395	28660.0	3830919256	1	-
89	28680.0	3849912542	1	-
125	28700.0	1141600509	2	28480.0,28920.0
180	28700.0	2981515579	1	-
593	28700.0	2557811465	1	-
746	28700.0	1622677408	1	-
659	28860.0	3896982202	1	-
547	28880.0	535794357	1	-
457	28920.0	2630226822	1	-
591	28940.0	3252948754	1	-
49	28980.0	3462723769	1	-
686	29000.0	3493789838	1	-
188	29080.0	2019247676	1	-
544	29080.0	1613844212	1	-
598	29100.0	2700144440	1	-
100	29200.0	347958485	1	-
655	29200.0	2063044480	1	-
713	29260.0	3493337456	1	-
786	29280.0	4129175194	1	-
425	29320.0	2957492399	1	-
113	29400.0	3138446339	1	-
280	29440.0	1181255339	1	-
401	29480.0	1634942724	1	-
376	29560.0	2350480623	1	-
456	29580.0	123379084	1	-
853	29640.0	1166480850	1	-
870	29660.0	90769735	1	-
108	29760.0	3740195520	1	-
817	29760.0	954464899	1	-
876	29800.0	2758298356	1	-
995	29820.0	1021106001	1	-
396	29880.0	737773345	1	-
372	29900.0	1642138991	1	-
393	29900.0	1089610199	1	-
820	29900.0	1872972733	1	-
166	29920.0	2444205274	1	-
413	29920.0	3083285110	1	-
859	29920.0	4185924011	1	-
905	29920.0	1470986857	1	-
58	29940.0	178656310	1	-
474	29940.0	2600961676	1	-
936	29960.0	479497146	1	-
95	29980.0	3837298989	1	-
2	30020.0	1158178188	1	-
988	30080.0	1494078179	1	-
322	30140.0	2470700724	1	-
847	30200.0	3372374059	1	-
849	30380.0	3047169520	1	-
992	30400.0	952326319	1	-
888	30440.0	384537075	1	-
36	30460.0	1771225731	1	-
850	30460.0	333322955	1	-
223	30520.0	246800750	1	-
63	30540.0	6219533	1	-
6	30680.0	3769624421	1	-
315	30780.0	3996704255	1	-
414	30820.0	3596802751	1	-
754	30820.0	3662122891	1	-
194	30880.0	1746844316	1	-
618	30960.0	3850947793	1	-
804	30980.0	1467771512	1	-
725	31020.0	847323876	1	-
12	31140.0	3358372074	1	-
144	31280.0	3329634035	1	-
955	31300.0	1787635831	1	-
945	31360.0	1023328720	1	-
692	31400.0	1521739404	1	-
243	31480.0	2932629816	1	-
67	31500.0	1602295827	1	-
256	31540.0	2561565076	1	-
588	31580.0	1305637415	1	-
605	31580.0	2382609685	1	-
703	31600.0	1530759030	1	-
726	31620.0	1349991112	1	-
340	31680.0	4132318950	1	-
98	31720.0	1250764628	1	-
860	31760.0	696496224	1	-
237	31780.0	1942894038	1	-
607	31800.0	1405574420	1	-
717	31800.0	1480266089	1	-
346	31820.0	2564879826	1	-
403	31860.0	1047614498	1	-
477	31960.0	3197179951	1	-
688	31960.0	2091898639	1	-
681	32040.0	1209667127	1	-
579	32080.0	1368769170	1	-
737	32080.0	1739550502	1	-
708	32160.0	659329762	1	-
648	32180.0	2422272427	1	-
248	32220.0	393595449	1	-
759	32340.0	417200398	1	-
980	32380.0	3794980752	1	-
532	32420.0	4165960628	1	-
118	32440.0	1977900881	1	-
660	32560.0	63697076	1	-
701	32600.0	421016019	1	-
299	32620.0	4116765569	1	-
407	32620.0	4177181117	1	-
919	32620.0	3160563063	1	-
488	32660.0	1575774239	1	-
358	32740.0	3405883694	1	-
452	32740.0	650205226	1	-
171	32780.0	2467673250	1	-
513	32800.0	1132982708	1	-
508	32840.0	3174859973	1	-
567	32860.0	1129738032	1	-
145	32900.0	813400370	1	-
16	32940.0	226784384	1	-
946	32940.0	2646486838	1	-
834	32980.0	95750845	1	-
875	33000.0	3967244507	1	-
333	33200.0	308103703	1	-
257	33240.0	4199695367	1	-
781	33260.0	1894720736	1	-
359	33340.0	1389361337	1	-
600	33340.0	1922783766	1	-
432	33380.0	2328677118	1	-
909	33420.0	3533167518	1	-
214	33460.0	3686384593	1	-
139	33560.0	1757827181	1	-
93	33580.0	483819056	1	-
153	33580.0	2309623311	1	-
818	33640.0	3142314418	1	-
937	33720.0	2051410279	1	-
811	33780.0	3577483222	1	-
852	33800.0	1599198153	1	-
838	33880.0	1666412554	1	-
193	33900.0	3305672700	1	-
527	33900.0	2361326992	1	-
897	33900.0	3386079541	1	-
295	33980.0	3711470201	1	-
149	34020.0	1766395589	1	-
531	34040.0	1505481550	1	-
87	34120.0	6186081	1	-
632	34140.0	310553023	1	-
368	34160.0	220883141	1	-
510	34160.0	502755330	1	-
604	34180.0	949825850	1	-
263	34200.0	3019641613	1	-
282	34220.0	3586142404	1	-
21	34240.0	1486628255	1	-
284	34300.0	585770473	1	-
709	34320.0	2153964309	1	-
